ID Provinsi,Nama Provinsi,ID Kota/Kabupaten,Nama Kota/Kabupaten,ID Kecamatan,Nama Kecamatan,ID Kelurahan/Desa,Nama Kelurahan/Desa,ID TPS,Nama TPS,DPT,DPTb,DPK,Paslon 01,Paslon 02,Paslon 03,Suara Sah,Suara Tidak Sah,Total Suara,Status,Gambar Formulir Model C.Hasil-PPWP ke-1,Gambar Formulir Model C.Hasil-PPWP ke-2,Gambar Formulir Model C.Hasil-PPWP ke-3
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001047,TPS 047,null,null,null,60,92,77,null,null,null,INVALID,https://sirekap-obj-formc.kpu.go.id/3334/pemilu/ppwp/34/04/06/20/01/3404062001047-20240214-191824--f30d7c42-af25-49fa-9a7d-aa05fec5c31a.jpg,https://sirekap-obj-formc.kpu.go.id/3334/pemilu/ppwp/34/04/06/20/01/3404062001047-20240214-191947--83c88cf6-9c51-480d-9a44-75cf0567bbae.jpg,https://sirekap-obj-formc.kpu.go.id/3334/pemilu/ppwp/34/04/06/20/01/3404062001047-20240214-192155--855b3abf-74d8-4f05-9557-d457def7d8d1.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001048,TPS 048,null,null,null,null,null,null,null,null,null,PROCESS,null,null,null
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001049,TPS 049,247,5,1,54,68,96,218,6,224,VALID,https://sirekap-obj-formc.kpu.go.id/5c06/pemilu/ppwp/34/04/06/20/01/3404062001049-20240214-192236--3b48663b-ae2c-49bd-966e-adcf4639e6f8.jpg,https://sirekap-obj-formc.kpu.go.id/5c06/pemilu/ppwp/34/04/06/20/01/3404062001049-20240214-192312--e910f3b1-269c-4c5e-b4bd-4abef13b37d5.jpg,https://sirekap-obj-formc.kpu.go.id/5c06/pemilu/ppwp/34/04/06/20/01/3404062001049-20240214-192434--bcf31c6a-a0a8-4ef6-a2e1-ddf9f0160c46.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001050,TPS 050,242,12,8,66,69,67,202,6,208,VALID,https://sirekap-obj-formc.kpu.go.id/9955/pemilu/ppwp/34/04/06/20/01/3404062001050-20240216-013032--57547ea6-0722-4db1-9b29-d8e93571d676.jpg,https://sirekap-obj-formc.kpu.go.id/9955/pemilu/ppwp/34/04/06/20/01/3404062001050-20240216-013047--00d7d70e-4e05-469d-853e-4acecbf39b41.jpg,https://sirekap-obj-formc.kpu.go.id/9955/pemilu/ppwp/34/04/06/20/01/3404062001050-20240216-013039--906de5e8-8cf7-4ff6-9572-a2827d8f450f.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001051,TPS 051,285,10,0,49,136,49,234,6,240,VALID,https://sirekap-obj-formc.kpu.go.id/3339/pemilu/ppwp/34/04/06/20/01/3404062001051-20240216-155144--5def5603-c4db-49cf-af39-ed635d4f9fc1.jpg,https://sirekap-obj-formc.kpu.go.id/3339/pemilu/ppwp/34/04/06/20/01/3404062001051-20240216-155145--006ed742-ecb9-4178-8db2-1f2ddf4aa2af.jpg,https://sirekap-obj-formc.kpu.go.id/3339/pemilu/ppwp/34/04/06/20/01/3404062001051-20240216-155145--53372ac3-34d0-49a1-af40-48b4af4ffdce.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001052,TPS 052,null,null,null,47,106,104,null,null,null,INVALID,https://sirekap-obj-formc.kpu.go.id/d913/pemilu/ppwp/34/04/06/20/01/3404062001052-20240214-155043--9b460a45-2683-4ccf-b0d6-de8f5e8cf680.jpg,https://sirekap-obj-formc.kpu.go.id/d913/pemilu/ppwp/34/04/06/20/01/3404062001052-20240214-155542--db3c1b49-4b94-4bbb-88dc-b9214f8cedff.jpg,https://sirekap-obj-formc.kpu.go.id/d913/pemilu/ppwp/34/04/06/20/01/3404062001052-20240214-155310--791e5ee8-5e7a-4549-9933-a9804715cc52.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001053,TPS 053,240,9,5,60,84,65,209,6,215,VALID,https://sirekap-obj-formc.kpu.go.id/0940/pemilu/ppwp/34/04/06/20/01/3404062001053-20240214-211844--762ff068-2e2e-419f-835d-a4cba51b4402.jpg,https://sirekap-obj-formc.kpu.go.id/0940/pemilu/ppwp/34/04/06/20/01/3404062001053-20240214-211914--a0793834-71d1-4743-a0d0-158a4274ff01.jpg,https://sirekap-obj-formc.kpu.go.id/0940/pemilu/ppwp/34/04/06/20/01/3404062001053-20240214-211942--de6eee1f-282d-4c91-afac-0a5a519c31ac.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001054,TPS 054,null,null,null,null,null,null,null,null,null,PROCESS,null,null,null
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001055,TPS 055,null,null,null,null,null,null,null,null,null,PROCESS,null,null,null
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001056,TPS 056,null,null,null,null,null,null,null,null,null,PROCESS,null,null,null
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001057,TPS 057,247,8,3,78,82,52,212,4,216,VALID,https://sirekap-obj-formc.kpu.go.id/2b33/pemilu/ppwp/34/04/06/20/01/3404062001057-20240214-221611--c1496853-f16c-4b83-907b-a41bbb0510e9.jpg,https://sirekap-obj-formc.kpu.go.id/2b33/pemilu/ppwp/34/04/06/20/01/3404062001057-20240214-221504--4d4377bc-e3bb-4579-b226-83e5bcb42480.jpg,https://sirekap-obj-formc.kpu.go.id/2b33/pemilu/ppwp/34/04/06/20/01/3404062001057-20240214-221229--d5d45837-d3f3-4d40-b7c7-3b6831f0cd3f.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001058,TPS 058,266,7,0,53,103,74,230,4,234,VALID,https://sirekap-obj-formc.kpu.go.id/7efb/pemilu/ppwp/34/04/06/20/01/3404062001058-20240216-135331--0e73f110-567a-4f89-98e6-549fb3359a75.jpg,https://sirekap-obj-formc.kpu.go.id/7efb/pemilu/ppwp/34/04/06/20/01/3404062001058-20240216-135332--997504bf-b198-4713-b16e-66a1762425c9.jpg,https://sirekap-obj-formc.kpu.go.id/7efb/pemilu/ppwp/34/04/06/20/01/3404062001058-20240216-135331--cacd68ec-0465-4ee6-9568-426853a1f4ed.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001059,TPS 059,null,null,null,null,null,null,null,null,null,PROCESS,https://sirekap-obj-formc.kpu.go.id/15ef/pemilu/ppwp/34/04/06/20/01/3404062001059-20240214-191634--8724aab8-f184-40c5-af65-a1ffce2e4918.jpg,null,null
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001060,TPS 060,null,null,null,28,76,92,null,null,null,INVALID,https://sirekap-obj-formc.kpu.go.id/2321/pemilu/ppwp/34/04/06/20/01/3404062001060-20240214-155820--97a02f18-b330-4142-83bd-f9080ff98b0d.jpg,https://sirekap-obj-formc.kpu.go.id/2321/pemilu/ppwp/34/04/06/20/01/3404062001060-20240214-160147--d643c036-42ff-4352-b0cc-ca00728d5236.jpg,https://sirekap-obj-formc.kpu.go.id/2321/pemilu/ppwp/34/04/06/20/01/3404062001060-20240214-210122--6a88709a-ac94-42f3-bde4-61f8086c224e.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001061,TPS 061,212,6,0,47,69,82,198,3,201,VALID,https://sirekap-obj-formc.kpu.go.id/8135/pemilu/ppwp/34/04/06/20/01/3404062001061-20240214-155045--2fcf09a7-3af8-43c1-a615-9b843921d144.jpg,https://sirekap-obj-formc.kpu.go.id/8135/pemilu/ppwp/34/04/06/20/01/3404062001061-20240214-155051--b40e4ec6-9fbf-46ed-a64a-683b52c3b229.jpg,https://sirekap-obj-formc.kpu.go.id/8135/pemilu/ppwp/34/04/06/20/01/3404062001061-20240214-155058--4bc9f52f-fd71-43f1-8b64-d92d9fde1fcb.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001062,TPS 062,null,null,null,null,null,null,null,null,null,PROCESS,null,null,null
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001063,TPS 063,null,null,null,73,80,68,null,null,null,INVALID,https://sirekap-obj-formc.kpu.go.id/957c/pemilu/ppwp/34/04/06/20/01/3404062001063-20240214-212034--fbfd08a4-78b5-44c4-9ab2-a4e19fd78d8a.jpg,https://sirekap-obj-formc.kpu.go.id/957c/pemilu/ppwp/34/04/06/20/01/3404062001063-20240214-210334--c55c128e-d93c-46af-b212-b4945951df7b.jpg,https://sirekap-obj-formc.kpu.go.id/957c/pemilu/ppwp/34/04/06/20/01/3404062001063-20240214-210550--c73b7554-9a9f-491d-8540-bfeac04d9139.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001064,TPS 064,null,null,null,37,120,70,null,null,null,INVALID,https://sirekap-obj-formc.kpu.go.id/1c7c/pemilu/ppwp/34/04/06/20/01/3404062001064-20240216-165715--0bd0572c-c57c-4840-823e-eafd8ea083e2.jpg,https://sirekap-obj-formc.kpu.go.id/1c7c/pemilu/ppwp/34/04/06/20/01/3404062001064-20240216-165717--812522d9-d193-4722-89f2-2a6adb6a5578.jpg,https://sirekap-obj-formc.kpu.go.id/1c7c/pemilu/ppwp/34/04/06/20/01/3404062001064-20240216-165720--f85864a0-88a3-4099-9bb3-83fb95edc8f0.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001065,TPS 065,null,null,null,65,82,68,null,null,null,INVALID,https://sirekap-obj-formc.kpu.go.id/e214/pemilu/ppwp/34/04/06/20/01/3404062001065-20240214-155258--385ccf17-36b1-49b7-97af-837b09673105.jpg,https://sirekap-obj-formc.kpu.go.id/e214/pemilu/ppwp/34/04/06/20/01/3404062001065-20240214-155338--1495bee7-ab58-4acb-94f5-b48d2bcd5ce1.jpg,https://sirekap-obj-formc.kpu.go.id/e214/pemilu/ppwp/34/04/06/20/01/3404062001065-20240214-155153--c064c9a3-e4cc-4f32-ab79-13766d3a3a5f.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001066,TPS 066,null,null,null,77,85,64,null,null,null,INVALID,https://sirekap-obj-formc.kpu.go.id/51b2/pemilu/ppwp/34/04/06/20/01/3404062001066-20240214-192250--c16c82ae-eddb-4849-9f60-6597a2bff00e.jpg,https://sirekap-obj-formc.kpu.go.id/51b2/pemilu/ppwp/34/04/06/20/01/3404062001066-20240214-192354--a7c5ece2-6bdd-4a09-b086-2a332920ccf1.jpg,https://sirekap-obj-formc.kpu.go.id/51b2/pemilu/ppwp/34/04/06/20/01/3404062001066-20240214-192505--00fb87f9-2272-4907-86af-f2d59dcf2802.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001067,TPS 067,null,null,null,null,null,null,null,null,null,PROCESS,null,null,null
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001068,TPS 068,252,9,7,38,84,92,214,7,221,VALID,https://sirekap-obj-formc.kpu.go.id/9003/pemilu/ppwp/34/04/06/20/01/3404062001068-20240216-143438--3705690e-1335-4865-a4d1-04a6ec925e62.jpg,https://sirekap-obj-formc.kpu.go.id/9003/pemilu/ppwp/34/04/06/20/01/3404062001068-20240215-214458--5ad9f99c-0dc5-4aad-9671-e1ef4c1e0ef4.jpg,https://sirekap-obj-formc.kpu.go.id/9003/pemilu/ppwp/34/04/06/20/01/3404062001068-20240216-143438--89afaaf1-0cd8-42d5-9ff8-1e9ddb053d7a.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001069,TPS 069,235,8,0,44,111,60,215,2,217,VALID,https://sirekap-obj-formc.kpu.go.id/bdbb/pemilu/ppwp/34/04/06/20/01/3404062001069-20240216-144020--0f23e6b5-b32a-45dd-be95-2f9017494ce2.jpg,https://sirekap-obj-formc.kpu.go.id/bdbb/pemilu/ppwp/34/04/06/20/01/3404062001069-20240216-144022--e4c301e4-110f-4197-b8be-a576eabf69d9.jpg,https://sirekap-obj-formc.kpu.go.id/bdbb/pemilu/ppwp/34/04/06/20/01/3404062001069-20240216-144021--0d229db3-a670-4c00-a36c-138951d894e7.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001070,TPS 070,null,null,null,50,75,75,null,null,null,INVALID,https://sirekap-obj-formc.kpu.go.id/35cf/pemilu/ppwp/34/04/06/20/01/3404062001070-20240214-220929--cfffec06-9f31-4d25-973d-b86979994277.jpg,https://sirekap-obj-formc.kpu.go.id/35cf/pemilu/ppwp/34/04/06/20/01/3404062001070-20240214-220931--c8c6b853-16c5-4f90-8ec9-2d53ee65954f.jpg,https://sirekap-obj-formc.kpu.go.id/35cf/pemilu/ppwp/34/04/06/20/01/3404062001070-20240214-220934--7a9c7def-6826-439d-baca-e0914f4bc9c5.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001071,TPS 071,null,null,null,null,null,null,null,null,null,PROCESS,null,null,null
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001072,TPS 072,177,9,18,26,92,82,200,4,204,VALID,https://sirekap-obj-formc.kpu.go.id/23f3/pemilu/ppwp/34/04/06/20/01/3404062001072-20240216-190214--faa7643d-7efd-418d-89ea-1ac36745577a.jpg,https://sirekap-obj-formc.kpu.go.id/23f3/pemilu/ppwp/34/04/06/20/01/3404062001072-20240216-190216--8b198bb5-5e4f-4849-badd-3fb005355c8e.jpg,https://sirekap-obj-formc.kpu.go.id/23f3/pemilu/ppwp/34/04/06/20/01/3404062001072-20240216-190215--1878e61a-c0e5-4efb-b447-25940f12c938.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001073,TPS 073,null,null,null,26,80,103,null,null,null,INVALID,https://sirekap-obj-formc.kpu.go.id/a1c0/pemilu/ppwp/34/04/06/20/01/3404062001073-20240214-194124--3f2f6408-dc43-49cf-a430-cd39626b2572.jpg,https://sirekap-obj-formc.kpu.go.id/a1c0/pemilu/ppwp/34/04/06/20/01/3404062001073-20240214-192947--fda44502-7ecc-4928-a1bf-0a2827547f7f.jpg,https://sirekap-obj-formc.kpu.go.id/a1c0/pemilu/ppwp/34/04/06/20/01/3404062001073-20240214-194307--c52eb336-82a0-4d8e-86d0-b7a34f6a0726.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001074,TPS 074,null,null,null,null,null,null,null,null,null,PROCESS,null,null,null
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001075,TPS 075,215,8,3,26,66,85,177,3,180,VALID,https://sirekap-obj-formc.kpu.go.id/0d94/pemilu/ppwp/34/04/06/20/01/3404062001075-20240215-135251--4a60a898-0bb5-4619-970c-59fb90609f5f.jpg,https://sirekap-obj-formc.kpu.go.id/0d94/pemilu/ppwp/34/04/06/20/01/3404062001075-20240216-124639--1e137e7d-376f-4224-8399-b3e9880a6765.jpg,https://sirekap-obj-formc.kpu.go.id/0d94/pemilu/ppwp/34/04/06/20/01/3404062001075-20240216-124424--eca4ebdb-8fd8-49f3-817e-6edac6e97d1c.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001076,TPS 076,null,null,null,null,null,null,null,null,null,PROCESS,null,null,null
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001077,TPS 077,null,null,null,null,null,null,null,null,null,PROCESS,null,null,null
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001078,TPS 078,null,null,null,null,null,null,null,null,null,PROCESS,null,null,null
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001079,TPS 079,null,null,null,77,82,68,null,null,null,INVALID,https://sirekap-obj-formc.kpu.go.id/4ce0/pemilu/ppwp/34/04/06/20/01/3404062001079-20240214-193009--bef7c7ea-0734-4d9c-b978-e47344915ae2.jpg,https://sirekap-obj-formc.kpu.go.id/4ce0/pemilu/ppwp/34/04/06/20/01/3404062001079-20240214-193046--ecd5a7cb-fcd1-4673-9ce3-afaa4f49c261.jpg,https://sirekap-obj-formc.kpu.go.id/4ce0/pemilu/ppwp/34/04/06/20/01/3404062001079-20240214-193129--88c509e8-036b-44bc-968d-b97b9b0c69ea.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001080,TPS 080,0,9,1,79,74,63,216,2,218,VALID,https://sirekap-obj-formc.kpu.go.id/e502/pemilu/ppwp/34/04/06/20/01/3404062001080-20240214-194252--d628342f-7826-417c-a397-f8c4645ba3dc.jpg,https://sirekap-obj-formc.kpu.go.id/e502/pemilu/ppwp/34/04/06/20/01/3404062001080-20240214-194338--0f78d8f3-b036-4c0b-8b69-0279acfe1d9b.jpg,https://sirekap-obj-formc.kpu.go.id/e502/pemilu/ppwp/34/04/06/20/01/3404062001080-20240214-194429--9ddb08cd-7f49-442c-9ba9-d623206babdb.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001081,TPS 081,null,null,null,null,null,null,null,null,null,PROCESS,null,null,null
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001082,TPS 082,null,null,null,null,null,null,null,null,null,PROCESS,null,null,null
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001083,TPS 083,242,12,2,51,99,51,201,5,206,VALID,https://sirekap-obj-formc.kpu.go.id/69d0/pemilu/ppwp/34/04/06/20/01/3404062001083-20240216-145026--2d49d988-ed11-4f3c-9d5a-cf9531c8a7d2.jpg,https://sirekap-obj-formc.kpu.go.id/69d0/pemilu/ppwp/34/04/06/20/01/3404062001083-20240216-144744--16d75b84-8df3-49f3-bcf3-4a35c958a144.jpg,https://sirekap-obj-formc.kpu.go.id/69d0/pemilu/ppwp/34/04/06/20/01/3404062001083-20240216-144855--7c8b2e2a-de09-42af-b1cc-603ad8440ee5.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001084,TPS 084,239,17,1,73,56,62,191,2,193,VALID,https://sirekap-obj-formc.kpu.go.id/730a/pemilu/ppwp/34/04/06/20/01/3404062001084-20240214-204019--09644fd4-a345-4122-80ca-63b4f97ec86a.jpg,https://sirekap-obj-formc.kpu.go.id/730a/pemilu/ppwp/34/04/06/20/01/3404062001084-20240214-204023--4ce1bdcd-15ee-4235-a7c0-100d0f4198df.jpg,https://sirekap-obj-formc.kpu.go.id/730a/pemilu/ppwp/34/04/06/20/01/3404062001084-20240214-204026--e3b830b9-7329-4574-81d9-d709a0004786.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001085,TPS 085,228,17,2,51,85,70,206,3,209,VALID,https://sirekap-obj-formc.kpu.go.id/2a0b/pemilu/ppwp/34/04/06/20/01/3404062001085-20240214-192244--cc7dc970-0767-40e7-a6b8-b6851b927806.jpg,https://sirekap-obj-formc.kpu.go.id/2a0b/pemilu/ppwp/34/04/06/20/01/3404062001085-20240214-192252--7ee1503c-8e6c-4649-b96f-733a3b91b8f7.jpg,https://sirekap-obj-formc.kpu.go.id/2a0b/pemilu/ppwp/34/04/06/20/01/3404062001085-20240214-192316--4fb0ba55-b2e9-461f-92f0-420f57fbeb5c.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001086,TPS 086,null,null,null,44,84,68,null,null,null,INVALID,https://sirekap-obj-formc.kpu.go.id/e425/pemilu/ppwp/34/04/06/20/01/3404062001086-20240214-214410--b489cf18-3c3c-4086-965e-fbb35baa16be.jpg,https://sirekap-obj-formc.kpu.go.id/e425/pemilu/ppwp/34/04/06/20/01/3404062001086-20240214-231444--364049f1-553a-4cdd-ac95-d0631fc7b93d.jpg,https://sirekap-obj-formc.kpu.go.id/e425/pemilu/ppwp/34/04/06/20/01/3404062001086-20240214-231538--8846fa40-00f9-429e-934d-3f74374df0cd.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001087,TPS 087,null,null,null,null,null,null,null,null,null,PROCESS,null,null,null
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001088,TPS 088,null,null,null,63,84,61,null,null,null,INVALID,https://sirekap-obj-formc.kpu.go.id/7e3e/pemilu/ppwp/34/04/06/20/01/3404062001088-20240215-021134--fce12602-e781-4e23-8a86-5ba337d213cd.jpg,https://sirekap-obj-formc.kpu.go.id/7e3e/pemilu/ppwp/34/04/06/20/01/3404062001088-20240215-021234--ee8f27d3-27ec-44be-9907-7ea47c6ffa31.jpg,https://sirekap-obj-formc.kpu.go.id/7e3e/pemilu/ppwp/34/04/06/20/01/3404062001088-20240215-021417--925e23dc-c025-479f-8248-96825efecca5.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001089,TPS 089,null,null,null,null,null,null,null,null,null,PROCESS,null,null,null
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001090,TPS 090,null,null,null,90,81,62,null,null,null,INVALID,https://sirekap-obj-formc.kpu.go.id/6da5/pemilu/ppwp/34/04/06/20/01/3404062001090-20240214-191504--29181b42-4d41-46e4-84ce-ecc4bef5050f.jpg,https://sirekap-obj-formc.kpu.go.id/6da5/pemilu/ppwp/34/04/06/20/01/3404062001090-20240214-191348--2bd771fb-e1a9-4c04-9662-ca38a4f55355.jpg,https://sirekap-obj-formc.kpu.go.id/6da5/pemilu/ppwp/34/04/06/20/01/3404062001090-20240214-191620--7f68a944-a7aa-412d-8ac6-10a819cad486.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001091,TPS 091,null,null,null,null,null,null,null,null,null,PROCESS,null,null,null
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001092,TPS 092,null,null,null,null,null,null,null,null,null,PROCESS,https://sirekap-obj-formc.kpu.go.id/ef74/pemilu/ppwp/34/04/06/20/01/3404062001092-20240214-160141--f8301186-c520-4f42-9f71-931c4e4f858a.jpg,null,null
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001093,TPS 093,null,null,null,26,70,82,null,null,null,INVALID,null,https://sirekap-obj-formc.kpu.go.id/9438/pemilu/ppwp/34/04/06/20/01/3404062001093-20240214-200208--6fde0343-feb7-44b3-a4cb-0901eb72031b.jpg,null
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001094,TPS 094,231,5,4,29,89,66,184,7,191,VALID,https://sirekap-obj-formc.kpu.go.id/6b5a/pemilu/ppwp/34/04/06/20/01/3404062001094-20240214-220841--9f42da4e-01e5-4119-8cff-ca92b251266b.jpg,https://sirekap-obj-formc.kpu.go.id/6b5a/pemilu/ppwp/34/04/06/20/01/3404062001094-20240214-221557--8406ab81-6ec4-4f2a-89e2-a070d713173b.jpg,https://sirekap-obj-formc.kpu.go.id/6b5a/pemilu/ppwp/34/04/06/20/01/3404062001094-20240214-224259--bfeccbb0-1e1d-4d4b-b734-1a9034558fd9.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001095,TPS 095,229,8,0,48,80,70,198,6,204,VALID,https://sirekap-obj-formc.kpu.go.id/3164/pemilu/ppwp/34/04/06/20/01/3404062001095-20240214-222212--1f6db747-081b-489b-867f-3f04559804e2.jpg,https://sirekap-obj-formc.kpu.go.id/3164/pemilu/ppwp/34/04/06/20/01/3404062001095-20240214-222244--a71f90d6-d697-4b98-818a-1f1f336d195d.jpg,https://sirekap-obj-formc.kpu.go.id/3164/pemilu/ppwp/34/04/06/20/01/3404062001095-20240214-222248--ab34bfc6-2455-4591-8b86-b10aa2faf311.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001096,TPS 096,null,null,null,null,null,null,null,null,null,PROCESS,null,null,null
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001097,TPS 097,234,10,2,41,84,81,206,0,206,VALID,https://sirekap-obj-formc.kpu.go.id/c726/pemilu/ppwp/34/04/06/20/01/3404062001097-20240215-233949--ca60e87a-eac6-485f-8bf8-a0e9a631ac15.jpg,https://sirekap-obj-formc.kpu.go.id/c726/pemilu/ppwp/34/04/06/20/01/3404062001097-20240214-155255--7a2fb374-8ac5-4543-89e4-c4fb0e1f844a.jpg,https://sirekap-obj-formc.kpu.go.id/c726/pemilu/ppwp/34/04/06/20/01/3404062001097-20240215-234053--61dde402-2a43-443d-a433-72bf99555592.jpg
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001098,TPS 098,null,null,null,null,null,null,null,null,null,PROCESS,null,null,null
34,DAERAH ISTIMEWA YOGYAKARTA,3404,SLEMAN,340406,MLATI,3404062001,SINDUADI,3404062001099,TPS 099,268,12,1,40,107,94,241,2,243,VALID,https://sirekap-obj-formc.kpu.go.id/342e/pemilu/ppwp/34/04/06/20/01/3404062001099-20240214-155131--50720ae8-e39d-4e3c-9453-d7e326ae3c87.jpg,https://sirekap-obj-formc.kpu.go.id/342e/pemilu/ppwp/34/04/06/20/01/3404062001099-20240214-155306--0a605c4a-99e4-4966-8287-00abcf677514.jpg,https://sirekap-obj-formc.kpu.go.id/342e/pemilu/ppwp/34/04/06/20/01/3404062001099-20240214-190935--9c6fac57-f65c-48e2-87c0-a6c55242c085.jpg
